"word","class","avgRT","avgZ_RT","samplesize","n_answered","seRT","seZ_RT","accuracy","Z2.5_avgRT","Z2.5_avgZ_RT","Z2.5_samplesize","Z2.5_n_answered","Z2.5_seRT","Z2.5_seZ_RT","Z2.5_accuracy","Z3.0_avgRT","Z3.0_avgZ_RT","Z3.0_samplesize","Z3.0_n_answered","Z3.0_seRT","Z3.0_seZ_RT","Z3.0_accuracy"
"价钱","word",619.384862388347,-0.255700348096808,109,111,21.3415277318388,0.0734645812524275,0.981981981981982,615.618379632849,-0.284019998507137,108,108,21.2019464545453,0.0684173277510901,1,619.384862388347,-0.255700348096808,109,109,21.3415277318388,0.0734645812524275,1
"任务","word",587.872139347811,-0.434961604501817,122,124,27.1687736842199,0.068890766084762,0.983870967741935,565.83878333693,-0.505997719345326,120,120,22.6756199004241,0.046877457595853,1,577.044446284558,-0.477898288604811,121,121,25.1247231866584,0.054320822804441,1
"仿品","word",737.228378376969,0.199708738397156,111,123,26.9055466303345,0.0896775851401761,0.902439024390244,686.261247617188,0.0429088683523779,105,105,18.100264309733,0.0670930433435319,1,716.10024770444,0.137492185332524,109,109,22.8337774396897,0.079699228219891,1
"企业","word",583.649975207882,-0.36454877719401,121,124,18.3822057856471,0.06870587250332,0.975806451612903,570.585588237362,-0.434356467517485,119,119,15.0034970451599,0.0487843478313491,1,570.585588237362,-0.434356467517485,119,119,15.0034970451599,0.0487843478313491,1
"伏专","nonword",668.000723922079,-0.0713498637571205,163,165,19.061335002424,0.06311859675809,0.987878787878788,647.60971249569,-0.144400089579459,160,160,14.3297929131894,0.0473874022709376,1,647.60971249569,-0.144400089579459,160,160,14.3297929131894,0.0473874022709376,1
"伏催","nonword",730.908573652734,0.125061515372538,129,141,30.2223948803696,0.093591288871901,0.914893617021277,672.224213126896,-0.0660664899531912,122,122,20.1252660637376,0.0616134314736011,1,701.727912709471,0.0235938734502485,126,126,24.3727817181318,0.0743047015348022,1
"伏特加","word",680.29683200416,0.0187680747456894,125,133,21.3128366562757,0.0743217159754005,0.93984962406015,647.911733337509,-0.0996768452551808,120,120,16.0461323527573,0.0550197028368478,1,671.683604842903,-0.00729598118429605,124,124,19.6527094318798,0.0701651829642973,1
"休息","word",607.634583849322,-0.325390395027147,161,164,19.2047261997664,0.0715922175019427,0.981707317073171,582.171847132031,-0.421559726877051,157,157,14.0786002500975,0.052914504113908,1,591.156578614722,-0.382613047715678,159,159,15.3073995327541,0.0590305138602131,1
"优秀","word",559.588050355411,-0.52331760534154,139,141,18.5339758617019,0.0593325429550781,0.985815602836879,537.205700725552,-0.587287073035218,137,137,9.61722760846565,0.038667982870764,1,537.205700725552,-0.587287073035218,137,137,9.61722760846565,0.038667982870764,1
"优雅","word",582.039714283289,-0.441699858441254,133,137,25.6838291592707,0.073947104555352,0.970802919708029,546.620653843173,-0.539080700546292,130,130,15.4841142798124,0.0495325588136395,1,546.620653843173,-0.539080700546292,130,130,15.4841142798124,0.0495325588136395,1
"伙计","word",601.357658736828,-0.398452148065367,126,129,21.1077313012069,0.0747732046468512,0.976744186046512,574.97011382797,-0.494573932432695,123,123,15.0498923674531,0.0515040927297845,1,574.97011382797,-0.494573932432695,123,123,15.0498923674531,0.0515040927297845,1
"会妓","nonword",752.669196716713,0.267205333862158,122,127,28.6294041302307,0.0964411989721136,0.960629921259842,698.092568961221,0.0733238409046435,116,116,17.9939997383572,0.0565410543579488,1,698.092568961221,0.0733238409046435,116,116,17.9939997383572,0.0565410543579488,1
"会斑","nonword",684.455714278323,-0.00587511587707926,126,132,21.5599361740948,0.076386016630448,0.954545454545455,670.757806444868,-0.0770871756333275,124,124,19.0967011833126,0.05686961848515,1,670.757806444868,-0.0770871756333275,124,124,19.0967011833126,0.05686961848515,1
"会甲","nonword",674.765675208975,-0.00135233743238023,117,117,19.847680635885,0.0718964399869785,1,650.467710521164,-0.0895055247745708,114,114,14.4707707279252,0.0525480124915513,1,650.467710521164,-0.0895055247745708,114,114,14.4707707279252,0.0525480124915513,1
"会议","word",592.953131398865,-0.378260985382977,137,138,20.3676215431808,0.0681724718551946,0.992753623188406,577.972837049222,-0.433893390524331,135,135,16.6854450452126,0.0559386851668345,1,581.431566188569,-0.411947615395214,136,136,16.9195953268005,0.0597054170993157,1
"会豁","nonword",691.550094894877,0.0527156129319948,137,142,17.4494965277502,0.0718730705881907,0.964788732394366,677.180231348103,-0.0337073564213543,134,134,15.462019165898,0.0497078691112664,1,684.677625004573,0.00902146224149503,136,136,16.1575139898854,0.0574874316412757,1
"会辄","nonword",641.476175930274,-0.155165389381659,108,114,24.7358837174123,0.0976833114853682,0.947368421052632,614.854638098688,-0.280367173924534,105,105,19.5127448921028,0.0616342662429241,1,621.898556607866,-0.253269069230199,106,106,20.5713415096036,0.0667938238658706,1
"伟大","word",562.615916671471,-0.509727648489351,144,147,17.343640834667,0.0513791131192059,0.979591836734694,553.821902102573,-0.538065741074,143,143,15.05372413415,0.043158263566239,1,553.821902102573,-0.538065741074,143,143,15.05372413415,0.043158263566239,1
"传奇","word",573.270053574624,-0.49611655580027,112,114,25.015192185712,0.0679274499745493,0.982456140350877,563.64185585908,-0.525545713161143,111,111,23.2969870603499,0.0617754786297098,1,573.270053574624,-0.49611655580027,112,112,25.015192185712,0.0679274499745493,1
"传官","nonword",865.68066336347,0.635937306644102,101,127,38.1518395674202,0.116987641002472,0.795275590551181,783.206934779515,0.373898551029572,92,92,28.0536733910871,0.0855139215195434,1,817.589742265114,0.49244579280869,97,97,30.8038606996367,0.0962922998635076,1
"传形","nonword",820.00534351381,0.460524416438489,131,144,34.1090363580108,0.104149903056504,0.909722222222222,745.958778689883,0.210907829193194,122,122,22.8583016673077,0.06682731698411,1,761.051338710822,0.252886019683144,124,124,25.0055928806278,0.0720907441309514,1
"传怎","nonword",635.711606059704,-0.183803629930919,165,171,13.6108749044244,0.0550525213423023,0.964912280701754,622.951277777742,-0.260120543381448,162,162,11.1782178857538,0.0322678177064805,1,624.987079754859,-0.242179716162588,163,163,11.2944182942781,0.0367465608287789,1
"传感器","word",628.904716535551,-0.227464895479124,127,132,18.1260012875927,0.0571667594026205,0.962121212121212,628.904716535551,-0.227464895479124,127,127,18.1260012875927,0.0571667594026205,1,628.904716535551,-0.227464895479124,127,127,18.1260012875927,0.0571667594026205,1
"传真","word",702.761117183062,0.0203160417508148,128,139,24.4899285625401,0.0894294587203861,0.920863309352518,662.543626013507,-0.130896001461351,123,123,17.0896470117574,0.0570747783749312,1,667.54642741624,-0.107422494994246,124,124,17.6740905183886,0.0612861731607566,1
"传统","word",569.074182805265,-0.465812381992132,186,187,11.4125872783385,0.0388609158316468,0.994652406417112,569.074182805265,-0.465812381992132,186,186,11.4125872783385,0.0388609158316468,1,569.074182805265,-0.465812381992132,186,186,11.4125872783385,0.0388609158316468,1
"传道","word",848.791234557501,0.449555826950099,81,121,49.5211241292581,0.166688250977194,0.669421487603306,753.798337827902,0.102140472354277,74,74,32.6419865437919,0.105506834527785,1,760.204159989562,0.135038230134592,75,75,32.8347457552398,0.109165514131174,1
"传鈪","nonword",661.632553710345,-0.0532914298263956,121,127,20.3986985881268,0.06989469755505,0.952755905511811,645.02846217912,-0.117407252249412,119,119,16.9958580262316,0.0542064407814616,1,645.02846217912,-0.117407252249412,119,119,16.9958580262316,0.0542064407814616,1
"伤口","word",608.647559994366,-0.259489105390135,125,129,27.5780471243816,0.0932515094608522,0.968992248062015,566.798752059504,-0.418676512512955,121,121,16.4674762587256,0.0505388203221198,1,566.798752059504,-0.418676512512955,121,121,16.4674762587256,0.0505388203221198,1
"伤心","word",595.434453842774,-0.309887767709246,130,135,20.4818257718681,0.0758102856488799,0.962962962962963,577.229390621661,-0.378172643691645,128,128,16.0293133636637,0.0588982777547551,1,577.229390621661,-0.378172643691645,128,128,16.0293133636637,0.0588982777547551,1
"伸形","nonword",768.715676061628,0.272475286579947,142,152,29.853026255913,0.0997895504062238,0.93421052631579,707.697822225274,0.0642579595234086,135,135,19.9710868146499,0.0648903228013669,1,715.162963239376,0.0831217941128027,136,136,21.1827118528273,0.0671168786211001,1
"但叶","nonword",691.660530615024,0.0324085288890926,147,149,24.1319696230199,0.0835088698332714,0.986577181208054,657.944819447346,-0.0847532634546168,144,144,13.6453650447874,0.048180622170546,1,657.944819447346,-0.0847532634546168,144,144,13.6453650447874,0.048180622170546,1
"位幼","nonword",624.825726427169,-0.228467416992232,106,108,14.7648723707528,0.054607416170848,0.981481481481482,616.566923821713,-0.258143980270441,105,105,12.3561435119595,0.0462782946965516,1,624.825726427169,-0.228467416992232,106,106,14.7648723707528,0.054607416170848,1
"位放","nonword",709.877577583707,0.0801916342565258,116,119,20.1029455816692,0.0672689907737568,0.974789915966387,701.257956519217,0.0564511827677917,115,115,18.3198541126121,0.0634902214883118,1,709.877577583707,0.0801916342565258,116,116,20.1029455816692,0.0672689907737568,1
"位置","word",562.879508932074,-0.427392231558516,112,115,19.0447009028985,0.0718416434751576,0.973913043478261,551.943585589147,-0.469915699879956,111,111,15.7329693981867,0.0584289276473596,1,551.943585589147,-0.469915699879956,111,111,15.7329693981867,0.0584289276473596,1
"低","word",767.677474565987,0.326889177420469,118,132,31.441869300176,0.102002817975784,0.893939393939394,712.048684674586,0.121671111969148,111,111,22.8586815234376,0.0657965205211632,1,727.775122797203,0.185827367447527,114,114,24.3299667525727,0.0738346478391725,1
"低估","word",694.292276039817,-0.0253863071126244,192,200,22.6745703229079,0.0821754862382791,0.96,651.966925131579,-0.181919178661503,187,187,12.7923810416982,0.0440044437941199,1,651.966925131579,-0.181919178661503,187,187,12.7923810416982,0.0440044437941199,1
"低得","nonword",784.793392520663,0.454602515876427,107,119,35.1552698315958,0.139338233831981,0.899159663865546,726.601333330178,0.20656764428113,102,102,22.3852757658279,0.07436640226043,1,736.06863106391,0.229909892003996,103,103,24.1039455134289,0.0772517744015273,1
"低敢","nonword",747.537934578135,0.174571859545953,107,112,23.5852549492626,0.0753907695025832,0.955357142857143,733.795647617719,0.115069600979259,105,105,21.4603525719083,0.0637167403761294,1,743.854179243967,0.141811891702732,106,106,23.5166160404952,0.0685446765493652,1
"低查","nonword",803.909983862373,0.408097095283006,124,138,30.9947086802599,0.113570058652981,0.898550724637681,733.083643470594,0.135377574152899,115,115,20.3730467704572,0.0673313697461216,1,767.968991657681,0.245456649549401,120,120,25.0946700337981,0.0806968221632631,1
"住看","nonword",807.493155349815,0.428474438612608,103,103,36.9883414353847,0.130379635389444,1,741.995459192915,0.205663362269166,98,98,22.9019359609353,0.0689709405812411,1,761.192100008878,0.253840885109102,100,100,26.4218690621275,0.0756088523483941,1
"体割","nonword",696.767535721543,0.0797710789831679,112,128,22.8438532764983,0.0831677151033961,0.875,674.92365138371,-0.0192823093186158,109,109,19.5246415057943,0.0619665317547271,1,674.92365138371,-0.0192823093186158,109,109,19.5246415057943,0.0619665317547271,1
"体契","nonword",752.678398443699,0.278479960410204,256,288,21.9982402827607,0.0726794001941391,0.888888888888889,689.791235542,0.0623582464779246,242,242,12.7322399216772,0.0446448049648179,1,691.855185190074,0.0739875256388478,243,243,12.8466175874338,0.0459564374873999,1
"体手","nonword",762.105264708779,0.247513873647559,102,111,25.7147448933365,0.0793081164764291,0.918918918918919,739.456860002955,0.170257629494484,100,100,18.4309171097224,0.0578153229225049,1,739.456860002955,0.170257629494484,100,100,18.4309171097224,0.0578153229225049,1
"体扯","nonword",706.899593225882,0.0512094796668246,118,125,23.6283156404879,0.0753556998962818,0.944,685.141078266562,-0.0339977284657492,115,115,20.1096087831321,0.0586552862467242,1,690.904120695296,-0.00951381025399102,116,116,20.7517872078105,0.0630918923455492,1
"体观","nonword",983.278603173938,1.15255149085202,63,142,47.1654034619421,0.170571640099332,0.443661971830986,863.016960000509,0.58665230131036,50,50,37.596869004019,0.110439549483229,1,903.23616363449,0.789917430435273,55,55,39.8232507428192,0.133241999239803,1
"体酒","nonword",759.234459452503,0.218024058807247,111,118,21.9155064592706,0.074698691988235,0.940677966101695,740.071611101319,0.136508222173831,108,108,19.3797873725848,0.0597174754443638,1,747.741045864482,0.159658602507378,109,109,20.6761960362758,0.0635348923426423,1
"体面","word",613.896894311344,-0.283318765920645,123,124,23.7270255648127,0.0837288308200707,0.991935483870968,585.178291669425,-0.39593708709995,120,120,16.7218819932859,0.0526434460543103,1,592.406074382901,-0.368974126022967,121,121,18.089785517331,0.0587582039820685,1
"何多","nonword",687.804678255728,0.00433012065366742,115,123,28.9831412674193,0.0922094935688618,0.934959349593496,656.816214280808,-0.107956553121729,112,112,22.2077230252009,0.0644275043363036,1,667.620654862183,-0.0832003358507339,113,113,24.5191760925776,0.0684858108900182,1
"余曲","nonword",718.993538921045,0.0919056848947985,167,183,23.3336427388433,0.0788022328112726,0.912568306010929,677.57391194818,-0.0586880832166553,159,159,19.0498702018298,0.0617062791303434,1,692.868530862572,-0.00782085888544748,162,162,20.7526377262777,0.0672383989508921,1
"余水","nonword",734.70367441849,0.182634164783468,129,134,25.8315242551241,0.0870878996296133,0.962686567164179,710.857492062239,0.101209211538737,126,126,21.3964537496028,0.0741541300836044,1,714.365157480573,0.121643501843152,127,127,21.5151660758754,0.0763531230651136,1
"作家","word",597.704619921653,-0.307861894648462,271,276,12.7947170846844,0.0432349071767529,0.981884057971015,583.853335816472,-0.345975081248828,268,268,10.0624092557667,0.0376693527598281,1,588.277881036308,-0.333682768011507,269,269,10.9579138919738,0.0394908984941203,1
"作浑","nonword",700.272854376403,-0.0818955097983922,103,113,32.7249460420377,0.0870713903976809,0.911504424778761,648.414454552256,-0.212867260050873,99,99,19.510881794359,0.0606151967439584,1,661.152390006727,-0.183015985541788,100,100,23.1368973258696,0.0670210162904094,1
"你好","word",555.09294736811,-0.51723120095832,114,114,21.9365016280123,0.0573532538443667,1,535.333707964295,-0.563245415644179,113,113,9.61268323802304,0.0345400913749581,1,535.333707964295,-0.563245415644179,113,113,9.61268323802304,0.0345400913749581,1
"佣兵","word",791.193739596999,0.334241682930745,96,117,40.3918947556193,0.120509516217159,0.82051282051282,720.318911125757,0.118439296512162,90,90,29.0963148165506,0.0889243785159987,1,736.775758256243,0.146903718543781,91,91,33.1484065693273,0.092433631412882,1
"佩服","word",598.298091672458,-0.453889026643132,120,122,28.3193272127788,0.0609519519146993,0.983606557377049,571.871898310977,-0.511748109163714,118,118,20.9204805625179,0.0461075790899932,1,598.298091672458,-0.453889026643132,120,120,28.3193272127788,0.0609519519146993,1
"使俭","nonword",751.755378957875,0.19225496606306,95,102,33.0442747382304,0.109798831704445,0.931372549019608,711.0961978129,0.0158044358367107,91,91,26.0931752827362,0.0689245103141227,1,711.0961978129,0.0158044358367107,91,91,26.0931752827362,0.0689245103141227,1
"使命","word",588.299251972895,-0.395190739972745,127,128,17.8008341168063,0.0597774194634894,0.9921875,571.2695680037,-0.444874135496039,125,125,13.0124294353305,0.0492074729194508,1,588.299251972895,-0.395190739972745,127,127,17.8008341168063,0.0597774194634894,1
"使目","nonword",731.106622222817,0.150439892484434,180,198,21.1492563422217,0.0697749744234206,0.909090909090909,693.74175144612,0.0157760805294781,173,173,15.2185060531873,0.0485177679622516,1,706.441784091517,0.0644960985167255,176,176,16.7780492901368,0.0553032028895618,1
"使馆","word",754.517278257316,0.318177740301344,115,141,26.5153892357426,0.0978655071392302,0.815602836879433,720.24196396045,0.181832462729801,111,111,19.6296409874049,0.0680579747310776,1,725.282767853714,0.20280184136829,112,112,20.0960629180069,0.0706320782691144,1
"侄子","word",627.659218039088,-0.227089420868596,133,140,20.8821119097208,0.0636855769867304,0.95,622.581886357566,-0.258061018333135,132,132,20.409487205557,0.0560703968145603,1,622.581886357566,-0.258061018333135,132,132,20.409487205557,0.0560703968145603,1
"侄车","nonword",707.908635758865,0.0394787103038434,151,157,22.8567564423553,0.062004488159395,0.961783439490446,689.138369124736,-0.0033712757181197,149,149,18.7446534827509,0.0547613495557076,1,700.228406663905,0.0156400663692016,150,150,21.6717821068336,0.0576216318846899,1
"例高","nonword",785.162840710885,0.376196908229694,113,121,26.3059932518876,0.0877706282950853,0.933884297520661,750.312137617535,0.253696637300312,109,109,20.3526358961168,0.0616901176289385,1,765.199513516299,0.297634309961158,111,111,22.6116226906099,0.0680416460964389,1
"侍应生","word",870.613886789665,0.762997005670219,159,224,33.9290659360813,0.128180506319392,0.709821428571429,756.628390066235,0.304780039865261,141,141,21.4801147339249,0.07137814245544,1,777.092609584496,0.387088215002549,146,146,22.8652599758144,0.0779271917137278,1
"侍路","nonword",761.567921052812,0.276686209213842,114,119,25.434618595318,0.08911516870713,0.957983193277311,718.764824075215,0.124341922794017,108,108,18.5528043763106,0.0683035132643752,1,734.918288288486,0.194261154526344,111,111,20.6967491009804,0.0776217694654179,1
"供士","nonword",719.397142866704,0.0939313662663251,119,128,23.9015307089219,0.08419793326098,0.9296875,684.925456150849,-0.0373209247448813,114,114,19.2494352582194,0.0637480316871767,1,699.329103458079,0.0114966161377178,116,116,21.4838374822563,0.0714624862817643,1
"侦探","word",603.236808711303,-0.276473475493174,115,115,19.4035641302979,0.0794273797413734,1,584.334274352423,-0.356799930440731,113,113,14.2450035381432,0.0543099012690652,1,592.536078963157,-0.327811050231604,114,114,16.3288003989063,0.0611406067246212,1
"侮辱","word",678.524286763151,-0.0692581822134674,136,145,28.9241655409353,0.0828119642690712,0.937931034482759,640.258636361967,-0.192546905050141,132,132,21.634106535253,0.0574684080617845,1,640.258636361967,-0.192546905050141,132,132,21.634106535253,0.0574684080617845,1
"侵柜","nonword",809.622964277468,0.404282976793509,196,214,22.6057997548434,0.0664355713739504,0.91588785046729,770.498290996996,0.29191012465102,189,189,17.5568481214177,0.0523200151253626,1,782.954727740607,0.316828546261448,191,191,19.4964690628833,0.0546783489659868,1
"侵略","word",672.03864341608,-0.137517653922675,129,135,25.3598139824724,0.066679404964896,0.955555555555556,656.122881895073,-0.187894270332827,127,127,22.7843312782059,0.0573469194556229,1,656.122881895073,-0.187894270332827,127,127,22.7843312782059,0.0573469194556229,1
"便宜","word",574.133300815619,-0.485577865395788,123,123,17.9776863120387,0.0720157916184499,1,562.279352462431,-0.540804169086178,122,122,13.6272020647094,0.0466008675516765,1,562.279352462431,-0.540804169086178,122,122,13.6272020647094,0.0466008675516765,1
"便莹","nonword",733.139006414868,0.107366390108064,156,164,26.1053886977846,0.0641083110500588,0.951219512195122,693.122125831553,0.0112530399709985,151,151,18.4039760689446,0.0495239077497899,1,715.420019483933,0.0659949159814276,154,154,22.9113463653122,0.0578232057855058,1
"促密棋","nonword",721.075821145423,0.0599519684324217,123,127,23.0358926663232,0.0593566963069754,0.968503937007874,721.075821145423,0.0599519684324217,123,123,23.0358926663232,0.0593566963069754,1,721.075821145423,0.0599519684324217,123,123,23.0358926663232,0.0593566963069754,1
"俐装","nonword",754.340032002377,0.225952480557864,125,127,24.67487900066,0.0802227292081611,0.984251968503937,734.037647544006,0.138069534032005,122,122,21.1288967814757,0.0632716539607714,1,735.573642279323,0.160113503666461,123,123,21.0126278722834,0.0665142424413253,1
"俗哨","nonword",773.071368939569,0.371468826959858,103,111,25.1970485592754,0.0957366544700905,0.927927927927928,758.458772284788,0.284093121237521,101,101,23.3414164285673,0.074841623119684,1,758.458772284788,0.284093121237521,101,101,23.3414164285673,0.074841623119684,1
"俗心","nonword",801.068054349911,0.533215059541023,92,134,40.9951747010706,0.159503422050484,0.686567164179104,719.760569769603,0.211084642241022,86,86,24.9136630149627,0.0933814390192014,1,725.324344829721,0.240862355510892,87,87,25.2463353421157,0.0969863054730378,1
"保养","word",652.909327594925,-0.152958054993618,116,124,33.3855999416019,0.104460114115867,0.935483870967742,607.524911513272,-0.30255045739221,113,113,19.3546277379536,0.0587476601002211,1,607.524911513272,-0.30255045739221,113,113,19.3546277379536,0.0587476601002211,1
"保卫","word",655.734949572577,-0.101125929621686,119,124,24.9475346000861,0.0966505775378881,0.959677419354839,622.302342100827,-0.258124453626404,114,114,20.6346444779549,0.0675416053322643,1,635.265896547568,-0.208932879426781,116,116,22.4175872048921,0.0748666477220246,1
"保姆","word",598.948951622425,-0.338426703828604,186,190,15.8471579804466,0.0533524449009766,0.978947368421053,583.040644818373,-0.397985018440304,183,183,12.5882679699699,0.0411662790729702,1,585.359168487837,-0.381489142405667,184,184,12.7325410808559,0.0441401881955999,1
"保存","word",573.53012418826,-0.43183206260066,153,156,16.0602054796555,0.0495924242834497,0.980769230769231,565.2267302697,-0.451194818139971,152,152,13.8378808647178,0.0459576045179943,1,573.53012418826,-0.43183206260066,153,153,16.0602054796555,0.0495924242834497,1
"保守","word",558.272359430956,-0.511402600288573,281,287,12.4480094987201,0.0428118090078908,0.979094076655052,546.920064747524,-0.554485711579978,278,278,10.5056861970022,0.0352838537241622,1,546.920064747524,-0.554485711579978,278,278,10.5056861970022,0.0352838537241622,1
"保护","word",568.78470251212,-0.489974332527105,279,287,14.3184257205509,0.042978756273368,0.97212543554007,558.24535740356,-0.52130777108993,277,277,12.0072114571887,0.0367195313016242,1,561.585194247432,-0.509400686255351,278,278,12.4213695050297,0.0384759986973431,1
"保持","word",565.438369134183,-0.493329287290616,298,300,12.7856248108506,0.04257965423109,0.993333333333333,551.7559762779,-0.540209746163809,295,295,10.0056703202572,0.0329191107975359,1,555.376868249954,-0.52842922574647,296,296,10.6088573879822,0.0348586637279418,1
"保证","word",583.308050985766,-0.393797519234004,255,263,13.433099476588,0.0421413321576506,0.96958174904943,574.44983795008,-0.422183729107124,253,253,11.9544977930213,0.0373319103477911,1,578.305326777048,-0.40910677798624,254,254,12.5159712307919,0.0394170570851882,1
"信仰","word",588.287738851185,-0.341032695103449,157,164,17.2091855819792,0.0660695478733782,0.957317073170732,566.025666663975,-0.437148162042997,153,153,12.714811000934,0.0445124426357868,1,580.144737177153,-0.377408053602375,156,156,15.258222947449,0.0555091911419939,1
"信件","word",613.14440876328,-0.288432362512427,137,142,20.31127996327,0.0671499595279132,0.964788732394366,602.991058827716,-0.327461051171484,136,136,17.7212340302744,0.0550464691290848,1,602.991058827716,-0.327461051171484,136,136,17.7212340302744,0.0550464691290848,1
"信任","word",563.882831325913,-0.469262896454803,332,339,12.0645842357532,0.0492690969448176,0.979351032448378,546.51642378127,-0.543771123171852,328,328,8.1065821429867,0.0306216345100339,1,546.51642378127,-0.543771123171852,328,328,8.1065821429867,0.0306216345100339,1
"信取","nonword",939.855833346741,0.923743765483057,114,184,33.4759187475234,0.124410707352494,0.619565217391304,845.227060012262,0.532504490266417,100,100,24.9014580523031,0.076756083759091,1,866.526730782403,0.616979188063012,104,104,26.2295476526677,0.0847408801497177,1
"信号","word",556.523224363691,-0.550128409542616,156,156,20.7367658441601,0.0620346351702197,1,542.669806456362,-0.589605074115323,155,155,15.5302424099095,0.0481625137632273,1,542.669806456362,-0.589605074115323,155,155,15.5302424099095,0.0481625137632273,1
"信封","word",664.402942630401,-0.137404798574365,122,125,22.9467856394793,0.0680361229387678,0.976,657.851041329826,-0.165565816020805,121,121,22.1740393224583,0.0624483971473179,1,657.851041329826,-0.165565816020805,121,121,22.1740393224583,0.0624483971473179,1
"信息","word",557.29061110914,-0.502239211371948,144,146,19.5259287458907,0.0632176193014006,0.986301369863014,542.88953845947,-0.542465432340758,143,143,13.2785498926454,0.0491102431360727,1,542.88953845947,-0.542465432340758,143,143,13.2785498926454,0.0491102431360727,1
"信用","word",635.843804875016,-0.208365836237907,123,126,20.347945262519,0.0713974943468696,0.976190476190476,619.179341663483,-0.282274663027671,120,120,17.9955703356202,0.058930996693721,1,635.843804875016,-0.208365836237907,123,123,20.347945262519,0.0713974943468696,1
"俨预","nonword",671.38041221604,-0.089705101799629,131,135,22.431604220482,0.0683036457657357,0.97037037037037,652.809379847306,-0.141588885921666,129,129,18.1359827655302,0.0585164333908656,1,659.592069233092,-0.117664749180633,130,130,19.2317064447655,0.0628001410136391,1
"修切","nonword",780.168728076457,0.292529440824846,114,134,33.5692963011927,0.100390143456712,0.850746268656716,729.664981658605,0.132502625525224,109,109,24.3849338761022,0.0734904036654816,1,737.2405363708,0.157229590295966,110,110,25.3219798929784,0.0769029592221708,1
"修建","word",687.547274815725,0.0454007734802276,131,137,24.3169181004342,0.103558169968923,0.956204379562044,662.380656256857,-0.075539859244594,128,128,17.3682378205181,0.0648051746372636,1,666.987007758742,-0.0539262005853206,129,129,17.838086411484,0.0678361931953079,1
"修藤垚","nonword",726.299023531845,0.153059543288351,170,176,27.2660741462629,0.0840102592732541,0.965909090909091,666.815469137803,-0.0351210802826029,162,162,16.3341272267175,0.0519851537687221,1,672.100512197171,-0.00130232837261791,164,164,16.5902206486889,0.0566267094400994,1
"修道院","word",680.629488548255,-0.0661061979612872,262,280,15.1834461871506,0.0522676899117403,0.935714285714286,661.714459142813,-0.142114639510487,257,257,12.6150272032609,0.0393482097352365,1,670.415423075458,-0.106983024680676,260,260,13.4476220980918,0.0438326244048545,1
"修铜","nonword",751.659235286348,0.227446123503009,187,203,23.9694474695724,0.0808855382325269,0.921182266009852,708.785331483426,0.0708634781208256,181,181,16.5061797168945,0.0488927603910193,1,712.771192299648,0.0869243819479888,182,182,16.8922187895806,0.0512072787545557,1
"俸植","nonword",681.71723567046,0.00326481633801782,157,160,20.8723217213312,0.0641011774515119,0.98125,660.321857145174,-0.0682838213128697,154,154,15.824854080138,0.049944261624894,1,660.321857145174,-0.0682838213128697,154,154,15.824854080138,0.049944261624894,1
"倒归体","nonword",804.13843924941,0.405606594344305,107,112,40.0192372688212,0.109968609000296,0.955357142857143,735.851930686305,0.180617849742764,101,101,29.5359664420539,0.0644022729396038,1,745.970999993536,0.207969405864366,102,102,30.946138987266,0.069386121503934,1
"倒心","nonword",769.269786877919,0.342251977894629,122,130,26.5888484914528,0.0933857656959712,0.938461538461538,743.626722682115,0.242500735422481,119,119,21.8108356900303,0.0687430116661402,1,755.7518016459,0.28409958621002,121,121,23.0861023494903,0.0736762326143853,1
"倒长","nonword",763.439119047517,0.290207365580344,168,185,27.5063748985344,0.090280517946051,0.908108108108108,703.475174998847,0.0819201477168337,160,160,16.7356568656376,0.0516104020922385,1,707.293726706484,0.0978041383563533,161,161,17.0641221792234,0.0536921423167172,1
"候选","word",750.775141669552,0.237735504091518,120,130,30.3757297196469,0.094326202225077,0.923076923076923,687.249805313233,0.0391242925659228,113,113,18.9562452386533,0.0620613096258325,1,701.544721741791,0.0864139776882472,115,115,21.9295739925479,0.0694744216235759,1
"借口","word",611.589282343639,-0.323766420203802,170,175,17.7736714711706,0.0601381866580811,0.971428571428571,588.60108432811,-0.41273519239909,166,166,13.6673707279559,0.0413475366202232,1,599.014898800253,-0.37363367750689,168,168,15.3753809629891,0.0492846073236004,1
"倡导","word",739.082903221996,0.200224919555714,124,139,32.4248021285818,0.123585495279107,0.892086330935252,677.345067793053,-0.0369860487834542,118,118,19.9910055668902,0.0653991401552719,1,677.345067793053,-0.0369860487834542,118,118,19.9910055668902,0.0653991401552719,1
"倡迭","nonword",763.36103378405,0.313849292626553,148,162,23.2893751245289,0.0934408508101166,0.91358024691358,722.389721427534,0.108287827859275,140,140,19.0154003010943,0.0617259375755194,1,733.433169013061,0.148204161854384,142,142,20.5741396241838,0.0670389293871359,1
"债上","nonword",747.892931810364,0.2266337775778,132,143,25.3529659101534,0.0787446922337061,0.923076923076923,727.018651154421,0.150794085342838,129,129,22.2444511648591,0.0661560943851581,1,730.034930761293,0.170693223076742,130,130,22.2778141316199,0.0685949834587615,1
"债老","nonword",741.868824071077,0.131098445092343,108,111,25.2327640376315,0.0792541046565228,0.972972972972973,731.728598127815,0.0930697465227889,107,107,23.3225466808701,0.0701873079238563,1,731.728598127815,0.0930697465227889,107,107,23.3225466808701,0.0701873079238563,1
